0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.4523809523809524,0.028632784538296346,1.0,0.2857142857142857,0.75,0.6000000000000001,0.0,1.0,0.6666666666666667,0.5,0.875,0.3333333333333333,0.0,0.1111111111111111,0.0,1.0,0.3333333333333333,1.0,0.6666666666666667,0.225,0.4666666666666667
0.4761904761904761,0.03579098067287044,1.0,0.3214285714285714,0.5,1.0,0.6666666666666667,0.0,0.6666666666666667,0.25,0.875,1.0,1.0,0.1111111111111111,1.0,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666667,0.125,0.06666666666666667
0.3095238095238095,0.16034359341445956,1.0,0.25,0.25,0.2,0.0,1.0,0.6666666666666667,0.5,0.875,1.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.8333333333333333,0.6666666666666667,0.325,0.6
0.6666666666666665,0.4402290622763063,0.5,0.42857142857142855,0.75,0.2,0.6666666666666667,1.0,0.6666666666666667,0.25,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.0,0.5,0.6666666666666667,0.25,0.0
0.2619047619047619,0.8196134574087329,1.0,0.6785714285714285,0.25,0.4,1.0,1.0,0.6666666666666667,0.25,0.875,1.0,0.0,0.2222222222222222,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.0
0.380952380952381,0.21617752326413744,0.5,0.03571428571428571,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,0.25,0.0,1.0,1.0,0.1111111111111111,0.0,1.0,0.0,0.3333333333333333,1.0,0.35000000000000003,0.26666666666666666
0.380952380952381,0.01360057265569077,0.5,0.03571428571428571,0.75,0.6000000000000001,0.6666666666666667,0.0,0.3333333333333333,0.0,0.75,0.0,1.0,0.1111111111111111,0.0,0.6666666666666667,0.0,0.5,0.6666666666666667,0.15000000000000002,0.06666666666666667
0.3095238095238095,0.8403722261989978,0.5,0.03571428571428571,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.1111111111111111,1.0,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.025,0.0
0.380952380952381,0.2698639942734431,0.5,0.2142857142857143,0.75,0.6000000000000001,0.0,1.0,0.6666666666666667,0.0,0.75,1.0,1.0,0.1111111111111111,0.0,0.6666666666666667,0.0,0.6666666666666666,0.0,0.025,0.0
0.7619047619047619,0.03078024337866858,1.0,0.0,0.5,0.2,1.0,0.0,0.6666666666666667,0.25,0.875,0.6666666666666667,0.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666667,0.45,0.0
0.49999999999999994,0.7587687902648532,1.0,0.07142857142857142,0.25,0.6000000000000001,1.0,0.0,0.6666666666666667,0.25,0.875,0.6666666666666667,0.5,0.4444444444444444,1.0,0.0,0.0,0.5,0.3333333333333333,0.025,0.0
0.3333333333333333,0.19828203292770222,1.0,0.14285714285714285,0.25,0.2,0.3333333333333333,1.0,0.6666666666666667,0.25,0.875,0.3333333333333333,0.5,0.1111111111111111,0.0,1.0,0.3333333333333333,0.5,0.6666666666666667,0.25,0.3333333333333333
0.4523809523809524,0.9090909090909091,0.5,0.0,0.5,0.2,1.0,0.0,0.6666666666666667,0.0,0.75,1.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.5,0.6666666666666667,0.42500000000000004,0.3333333333333333
0.35714285714285715,0.30422333571939875,0.5,0.0,0.75,0.8,1.0,1.0,0.6666666666666667,0.0,0.75,1.0,1.0,0.1111111111111111,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.25,0.4666666666666667
0.4523809523809524,0.8611309949892626,0.5,0.3214285714285714,0.75,0.2,0.6666666666666667,1.0,0.6666666666666667,0.25,0.5,0.3333333333333333,1.0,0.2222222222222222,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.025,0.0
0.42857142857142855,0.7551896921975662,1.0,0.03571428571428571,0.75,0.2,0.6666666666666667,1.0,0.6666666666666667,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.3333333333333333,0.07500000000000001,0.06666666666666667
0.4047619047619047,0.41517537580529706,1.0,0.6071428571428571,0.75,0.6000000000000001,0.3333333333333333,1.0,0.6666666666666667,0.25,0.875,0.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.125,0.0
0.42857142857142855,0.8940586972083034,0.5,0.8928571428571428,0.75,0.2,0.0,1.0,0.6666666666666667,0.25,0.0,0.6666666666666667,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.07500000000000001,0.0
0.23809523809523808,0.9835361488904796,0.5,0.5357142857142857,0.25,0.6000000000000001,0.3333333333333333,1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.2,0.0
0.14285714285714285,0.5089477451682176,0.5,0.0,0.5,0.6000000000000001,0.3333333333333333,1.0,0.6666666666666667,0.0,0.75,1.0,0.5,0.2222222222222222,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05,0.13333333333333333
0.380952380952381,0.8904795991410164,0.5,0.6428571428571428,0.25,0.6000000000000001,0.3333333333333333,1.0,0.6666666666666667,0.0,0.25,1.0,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.05,0.06666666666666667
0.3095238095238095,0.30279169649248383,1.0,0.17857142857142855,0.75,0.6000000000000001,0.0,1.0,1.0,0.25,0.875,1.0,0.0,0.4444444444444444,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.17500000000000002,0.3333333333333333
0.380952380952381,0.05654974946313529,0.5,0.03571428571428571,0.75,0.6000000000000001,1.0,1.0,1.0,0.0,0.75,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.6666666666666667,0.125,0.06666666666666667
0.49999999999999994,0.8239083750894773,0.5,0.3214285714285714,0.0,0.6000000000000001,0.6666666666666667,1.0,0.6666666666666667,0.5,0.625,0.6666666666666667,1.0,0.7777777777777777,0.0,0.6666666666666667,0.0,0.5,0.6666666666666667,0.1,0.13333333333333333
0.19047619047619052,0.7115246957766642,0.5,0.17857142857142855,0.5,0.8,0.6666666666666667,1.0,1.0,0.0,0.25,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666667,0.17500000000000002,0.4666666666666667
0.9523809523809523,0.17752326413743738,1.0,0.03571428571428571,0.5,0.6000000000000001,0.3333333333333333,1.0,0.6666666666666667,0.75,0.375,0.3333333333333333,0.0,0.4444444444444444,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.4,0.9333333333333333
0.6190476190476188,0.9634931997136721,1.0,0.9642857142857143,0.5,0.6000000000000001,1.0,0.0,1.0,0.75,0.875,1.0,0.5,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.30000000000000004,0.7333333333333333
0.6666666666666665,0.7938439513242662,1.0,0.14285714285714285,0.75,0.4,0.0,1.0,0.6666666666666667,0.25,0.875,1.0,1.0,0.4444444444444444,1.0,0.6666666666666667,0.0,0.6666666666666666,0.6666666666666667,0.225,0.0
0.6428571428571428,0.6070150322118826,0.5,0.9642857142857143,0.5,1.0,1.0,1.0,0.6666666666666667,0.0,0.75,1.0,0.5,0.4444444444444444,0.0,1.0,0.3333333333333333,0.5,0.6666666666666667,0.125,0.0
0.4761904761904761,0.21116678596993557,0.5,0.03571428571428571,0.25,0.6000000000000001,1.0,0.0,0.3333333333333333,0.5,0.5,0.6666666666666667,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.125,0.0
0.4761904761904761,0.1739441660701503,1.0,0.3214285714285714,0.25,0.2,0.0,0.0,0.6666666666666667,0.25,0.875,1.0,0.5,0.1111111111111111,0.0,0.6666666666666667,0.3333333333333333,0.16666666666666666,0.6666666666666667,0.25,0.06666666666666667
0.23809523809523808,0.7709377236936291,0.5,0.6428571428571428,0.75,0.6000000000000001,1.0,1.0,0.3333333333333333,0.0,0.25,0.0,0.5,0.1111111111111111,0.0,0.6666666666666667,1.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.2
0.5952380952380951,0.7709377236936291,1.0,0.03571428571428571,0.5,0.6000000000000001,1.0,1.0,0.6666666666666667,0.25,0.875,1.0,0.5,0.1111111111111111,1.0,0.0,0.3333333333333333,0.5,0.6666666666666667,0.25,0.5333333333333333
0.9523809523809523,0.4860415175375805,0.5,0.03571428571428571,0.0,0.2,1.0,1.0,0.3333333333333333,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.025,0.0
0.4523809523809524,0.15533285612025768,1.0,0.10714285714285714,0.75,0.4,0.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.0,0.4444444444444444,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.225,0.3333333333333333
0.09523809523809518,0.3686471009305655,0.5,0.07142857142857142,0.0,0.2,0.3333333333333333,0.0,0.6666666666666667,0.25,0.5,0.6666666666666667,0.5,0.0,1.0,0.0,0.3333333333333333,0.5,1.0,0.07500000000000001,0.0
0.4047619047619047,0.80386542591267,0.5,0.03571428571428571,0.75,0.2,1.0,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.025,0.0
0.16666666666666669,0.1481746599856836,0.0,0.03571428571428571,0.5,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.125,0.3333333333333333,0.5,0.4444444444444444,0.0,0.6666666666666667,0.0,0.5,0.6666666666666667,0.05,0.06666666666666667
0.21428571428571425,0.36220472440944884,0.5,0.0,0.25,0.2,0.6666666666666667,0.0,0.6666666666666667,0.5,0.5,0.0,0.5,0.1111111111111111,0.0,1.0,0.0,0.5,0.6666666666666667,0.225,0.0
0.3333333333333333,0.09735146743020759,0.5,0.14285714285714285,0.25,0.2,0.0,0.0,1.0,0.0,0.75,0.6666666666666667,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.1,0.0
0.5238095238095237,0.994989262705798,0.5,0.6785714285714285,0.75,1.0,0.0,1.0,0.6666666666666667,0.5,0.0,1.0,0.5,0.4444444444444444,0.0,1.0,0.3333333333333333,1.0,0.6666666666666667,0.275,0.7333333333333333
0.5476190476190477,0.16607015032211883,1.0,0.03571428571428571,0.75,0.2,1.0,1.0,0.6666666666666667,0.75,0.375,0.3333333333333333,1.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.55,0.0
0.4047619047619047,0.031496062992125984,0.5,0.03571428571428571,0.75,0.6000000000000001,0.0,1.0,0.3333333333333333,0.0,0.75,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.3333333333333333,1.0,0.125,0.06666666666666667
0.5238095238095237,0.14173228346456693,1.0,0.8928571428571428,0.5,0.4,0.6666666666666667,1.0,0.6666666666666667,0.25,0.875,0.0,0.5,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.17500000000000002,0.4666666666666667
0.5714285714285714,0.2548317823908375,0.5,0.8928571428571428,1.0,0.6000000000000001,0.0,0.0,0.6666666666666667,0.5,0.625,0.0,0.5,0.3333333333333333,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.025,0.0
0.7619047619047619,0.5089477451682176,0.5,0.5714285714285714,1.0,0.2,1.0,0.0,0.3333333333333333,0.5,0.625,0.0,0.0,0.5555555555555556,0.0,0.6666666666666667,1.0,0.5,0.6666666666666667,0.35000000000000003,0.06666666666666667
0.19047619047619052,0.9856836077308518,0.5,0.0,0.5,0.2,0.6666666666666667,0.0,0.6666666666666667,0.25,0.5,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,1.0,0.0,0.15000000000000002,0.06666666666666667
0.047619047619047616,0.44738725841088045,1.0,0.2857142857142857,0.0,0.2,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.5,0.6666666666666667,0.05,0.0
0.4047619047619047,0.7995705082319255,1.0,0.6071428571428571,0.5,0.6000000000000001,0.6666666666666667,0.0,0.6666666666666667,0.25,0.875,0.6666666666666667,0.5,0.1111111111111111,0.0,0.3333333333333333,0.0,0.5,0.6666666666666667,0.125,0.06666666666666667
0.5238095238095237,0.301360057265569,0.5,0.03571428571428571,0.5,0.2,0.6666666666666667,1.0,0.6666666666666667,0.25,0.75,1.0,1.0,0.1111111111111111,0.0,0.6666666666666667,0.0,0.6666666666666666,0.6666666666666667,0.225,0.5333333333333333
0.9999999999999998,0.7709377236936291,1.0,0.5357142857142857,0.75,0.4,0.0,1.0,0.6666666666666667,0.25,0.875,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.16666666666666666,0.6666666666666667,0.05,0.13333333333333333
0.3095238095238095,0.1632068718682892,0.5,0.75,0.75,0.6000000000000001,1.0,1.0,0.6666666666666667,0.25,0.5,0.6666666666666667,0.5,0.1111111111111111,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.25,0.4
0.5952380952380951,0.20901932712956336,1.0,0.8928571428571428,0.25,0.2,0.6666666666666667,1.0,0.6666666666666667,0.75,0.375,1.0,0.5,0.1111111111111111,1.0,1.0,0.6666666666666666,0.5,1.0,0.625,0.26666666666666666
0.6666666666666665,0.32999284180386546,1.0,0.0,0.75,0.2,1.0,1.0,1.0,0.75,0.375,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.8333333333333333,0.0,0.65,0.0
0.3095238095238095,0.043664996420901936,0.5,0.8214285714285714,0.0,1.0,1.0,0.0,0.6666666666666667,0.25,0.5,1.0,1.0,0.2222222222222222,0.0,1.0,0.0,0.5,0.3333333333333333,0.125,0.06666666666666667
0.14285714285714285,0.19971367215461702,0.5,0.2857142857142857,0.5,0.6000000000000001,0.3333333333333333,1.0,0.6666666666666667,0.0,0.25,0.0,1.0,0.2222222222222222,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
0.2619047619047619,0.639226914817466,0.5,0.03571428571428571,0.0,0.2,0.0,1.0,0.6666666666666667,0.25,0.0,1.0,0.0,0.1111111111111111,0.0,1.0,0.3333333333333333,0.0,1.0,0.15000000000000002,0.06666666666666667
0.14285714285714285,0.9083750894774516,1.0,0.3214285714285714,0.75,0.4,1.0,0.0,0.6666666666666667,0.25,0.875,0.6666666666666667,0.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.125,0.0
0.857142857142857,0.7981388690050106,0.5,0.03571428571428571,0.75,1.0,0.0,0.0,0.6666666666666667,0.5,0.625,0.6666666666666667,0.5,1.0,0.0,0.0,0.3333333333333333,0.8333333333333333,0.0,0.1,0.0
0.3095238095238095,0.9742304939155332,0.5,0.7857142857142857,0.5,0.6000000000000001,0.3333333333333333,1.0,0.3333333333333333,0.25,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.225,0.4666666666666667
0.35714285714285715,0.3228346456692913,0.5,0.14285714285714285,0.75,0.2,1.0,0.0,0.6666666666666667,0.5,0.375,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.25,0.5333333333333333
0.7857142857142856,0.5232641374373658,0.5,0.0,0.5,0.2,0.6666666666666667,1.0,0.6666666666666667,0.0,0.75,1.0,0.5,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.025,0.0
0.2619047619047619,0.15461703650680028,0.5,0.25,0.75,0.8,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.5,0.1111111111111111,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.17500000000000002,0.0
0.5238095238095237,0.8732999284180386,0.5,0.03571428571428571,0.75,0.2,0.6666666666666667,1.0,0.3333333333333333,0.0,0.75,0.6666666666666667,1.0,0.2222222222222222,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.05,0.13333333333333333
0.4761904761904761,0.047244094488188976,0.5,0.0,0.5,0.2,0.6666666666666667,0.0,0.6666666666666667,0.5,0.5,0.6666666666666667,1.0,0.4444444444444444,1.0,1.0,0.0,0.6666666666666666,1.0,0.025,0.0
0.2619047619047619,0.17752326413743738,0.0,0.42857142857142855,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.4444444444444444,1.0,1.0,1.0,0.5,0.6666666666666667,0.05,0.13333333333333333
0.28571428571428564,0.8661417322834645,0.5,0.7857142857142857,0.5,0.2,0.0,1.0,0.0,0.0,0.75,0.6666666666666667,0.0,0.1111111111111111,0.0,0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.25,0.0
0.19047619047619052,0.7623478883321403,1.0,0.14285714285714285,0.5,0.8,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.1,0.0
0.2619047619047619,0.7043664996420902,0.5,0.2142857142857143,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.0,0.25,1.0,0.0,0.6666666666666666,0.0,0.6666666666666667,1.0,0.8333333333333333,0.6666666666666667,0.1,0.0
0.4761904761904761,0.23979957050823195,1.0,0.5357142857142857,0.5,0.2,0.3333333333333333,0.0,0.6666666666666667,0.25,0.875,0.3333333333333333,1.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.8333333333333333,1.0,0.07500000000000001,0.06666666666666667
0.5952380952380951,0.1725125268432355,0.5,0.2857142857142857,0.5,0.2,0.0,1.0,0.6666666666666667,0.0,0.75,0.6666666666666667,1.0,0.4444444444444444,0.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.07500000000000001,0.06666666666666667
0.5714285714285714,0.5941302791696492,0.5,0.0,0.25,0.2,1.0,0.0,0.3333333333333333,0.25,0.5,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.1,0.0
0.28571428571428564,0.006442376521116677,0.5,0.2857142857142857,0.5,0.6000000000000001,0.6666666666666667,1.0,0.6666666666666667,0.25,0.25,0.0,0.0,0.1111111111111111,0.0,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.30000000000000004,0.4
0.42857142857142855,0.2326413743736578,0.5,0.25,0.5,0.2,0.0,0.0,1.0,0.5,0.625,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.2,0.0
0.3333333333333333,0.30565497494631355,0.5,0.03571428571428571,0.5,1.0,1.0,1.0,0.6666666666666667,0.0,0.75,0.0,1.0,0.1111111111111111,0.0,1.0,0.0,0.6666666666666666,0.6666666666666667,0.1,0.06666666666666667
0.4761904761904761,0.23693629205440228,0.0,0.0,0.5,0.0,0.6666666666666667,1.0,1.0,0.0,0.125,0.6666666666666667,0.5,0.1111111111111111,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.17500000000000002,0.3333333333333333
0.3095238095238095,0.732283464566929,0.5,0.0,0.5,0.2,1.0,1.0,0.0,0.25,0.75,0.0,0.5,0.1111111111111111,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.25,0.5333333333333333
0.14285714285714285,0.6313528990694345,0.5,0.5714285714285714,0.25,0.2,1.0,0.0,0.6666666666666667,0.0,0.25,0.3333333333333333,0.5,0.1111111111111111,0.0,0.0,0.3333333333333333,0.5,0.0,0.025,0.0
0.5238095238095237,0.46385110952040076,0.5,0.39285714285714285,0.5,0.2,0.3333333333333333,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666667,0.17500000000000002,0.4666666666666667
0.19047619047619052,0.43020758768790257,1.0,0.9642857142857143,0.25,0.4,0.0,1.0,0.6666666666666667,0.25,0.875,0.3333333333333333,0.5,0.1111111111111111,0.0,1.0,0.6666666666666666,0.8333333333333333,1.0,0.125,0.06666666666666667
0.7857142857142856,0.874015748031496,0.5,0.10714285714285714,0.75,0.2,0.0,1.0,0.6666666666666667,0.0,0.75,0.6666666666666667,0.5,1.0,1.0,0.6666666666666667,1.0,0.3333333333333333,1.0,0.25,0.13333333333333333
0.42857142857142855,0.04438081603435934,1.0,0.03571428571428571,0.25,0.6000000000000001,0.3333333333333333,1.0,0.3333333333333333,0.5,0.875,0.6666666666666667,0.5,0.1111111111111111,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.25,0.6
0.3095238095238095,0.4982104509663564,0.5,0.2142857142857143,0.25,0.2,0.6666666666666667,0.0,0.3333333333333333,0.5,0.5,0.6666666666666667,0.5,0.1111111111111111,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.25,0.5333333333333333
0.19047619047619052,0.39370078740157477,0.5,0.2142857142857143,0.5,0.8,0.6666666666666667,1.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.17500000000000002,0.0
0.3095238095238095,0.4574087329992841,0.5,0.03571428571428571,0.75,0.2,0.3333333333333333,1.0,0.6666666666666667,0.0,0.25,0.6666666666666667,0.5,0.1111111111111111,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.125,0.0
0.5714285714285714,0.3586256263421618,0.5,0.2142857142857143,0.75,0.6000000000000001,0.3333333333333333,0.0,1.0,0.25,0.75,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.025,0.0
0.35714285714285715,0.5869720830350751,0.5,0.0,1.0,0.6000000000000001,0.0,0.0,1.0,0.75,0.625,0.6666666666666667,0.0,0.4444444444444444,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.0
0.5238095238095237,0.41088045812455265,0.5,0.2857142857142857,0.75,0.2,1.0,1.0,0.6666666666666667,0.0,0.25,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.125,0.06666666666666667
0.21428571428571425,0.6814602720114531,0.5,0.25,0.5,0.6000000000000001,0.6666666666666667,0.0,0.6666666666666667,0.0,0.75,1.0,1.0,0.1111111111111111,0.0,0.6666666666666667,0.0,0.8333333333333333,0.3333333333333333,0.15000000000000002,0.06666666666666667
0.857142857142857,0.19613457408733,0.5,0.6428571428571428,0.75,0.6000000000000001,1.0,0.0,0.6666666666666667,0.25,0.5,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.125,0.06666666666666667
0.5238095238095237,0.2548317823908375,0.5,0.5357142857142857,0.25,0.2,0.6666666666666667,1.0,0.6666666666666667,0.0,0.75,0.6666666666666667,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,0.1,0.0
0.8809523809523809,0.7401574803149605,0.5,0.0,0.75,0.6000000000000001,0.3333333333333333,1.0,1.0,0.75,0.625,1.0,0.0,0.2222222222222222,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.17500000000000002,0.0
0.7619047619047619,0.6349319971367215,0.5,0.2142857142857143,0.25,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.625,0.6666666666666667,0.0,0.5555555555555556,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.675,0.8666666666666667
